,exp,cdf,chemi
6327,0.0,0.3025969678129035,000084-74-2
6328,0.0,0.3026447941078005,000084-74-2
6329,0.0,0.3026926204026974,000084-74-2
6330,0.0,0.3027404466975943,000084-74-2
6331,0.0,0.3027882729924913,000084-74-2
6332,0.0,0.3028360992873882,000084-74-2
6333,0.0,0.30288392558228516,000084-74-2
6334,0.0,0.3029317518771821,000084-74-2
6335,0.0,0.302979578172079,000084-74-2
6336,0.0,0.30302740446697596,000084-74-2
6337,0.0,0.30307523076187287,000084-74-2
6338,0.0,0.3031230570567698,000084-74-2
6339,0.0,0.30317088335166675,000084-74-2
6340,0.0,0.30321870964656367,000084-74-2
6341,0.0,0.30326653594146064,000084-74-2
6342,0.0,0.30331436223635755,000084-74-2
6343,0.0,0.30336218853125446,000084-74-2
6344,0.0,0.30341001482615143,000084-74-2
6345,0.0,0.30345784112104834,000084-74-2
6346,0.0,0.3035056674159453,000084-74-2
6347,0.0,0.3035534937108422,000084-74-2
6348,0.0,0.30360132000573914,000084-74-2
6349,0.0,0.3036491463006361,000084-74-2
6350,0.0,0.303696972595533,000084-74-2
6351,0.0,0.30374479889042993,000084-74-2
6352,0.0,0.3037926251853269,000084-74-2
6353,0.0,0.3038404514802238,000084-74-2
6354,0.0,0.3038882777751208,000084-74-2
6355,0.0,0.3039361040700177,000084-74-2
6356,0.0,0.3039839303649146,000084-74-2
6357,0.0,0.3040317566598116,000084-74-2
6358,0.0,0.3040795829547085,000084-74-2
6359,0.0,0.3041274092496054,000084-74-2
6360,0.0,0.3041752355445024,000084-74-2
6361,0.0,0.3042230618393993,000084-74-2
6362,0.0,0.30427088813429626,000084-74-2
6363,0.0,0.30431871442919317,000084-74-2
6364,0.0,0.3043665407240901,000084-74-2
6365,0.0,0.30441436701898705,000084-74-2
6366,0.0,0.30446219331388397,000084-74-2
6367,0.0,0.30451001960878094,000084-74-2
6368,0.0,0.30455784590367785,000084-74-2
6369,0.0,0.30460567219857476,000084-74-2
6370,0.0,0.30465349849347173,000084-74-2
6371,0.0,0.30470132478836864,000084-74-2
6372,0.0,0.30474915108326556,000084-74-2
6373,0.0,0.3047969773781625,000084-74-2
6374,0.0,0.30484480367305944,000084-74-2
6375,0.0,0.3048926299679564,000084-74-2
6376,0.0,0.3049404562628533,000084-74-2
6377,0.0,0.30498828255775023,000084-74-2
6378,0.0,0.3050361088526472,000084-74-2
6379,0.0,0.3050839351475441,000084-74-2
6380,0.0,0.30513176144244103,000084-74-2
6381,0.0,0.305179587737338,000084-74-2
6382,0.0,0.3052274140322349,000084-74-2
6383,0.0,0.3052752403271319,000084-74-2
6384,0.0,0.3053230666220288,000084-74-2
6385,0.0,0.3053708929169257,000084-74-2
6386,0.0,0.3054187192118227,000084-74-2
6387,0.0,0.3054665455067196,000084-74-2
6388,0.0,0.3055143718016165,000084-74-2
6389,0.0,0.30556219809651347,000084-74-2
6390,0.0,0.3056100243914104,000084-74-2
6391,0.0,0.30565785068630735,000084-74-2
6392,0.0,0.30570567698120427,000084-74-2
6393,0.0,0.3057535032761012,000084-74-2
6394,0.0,0.30580132957099815,000084-74-2
6395,0.0,0.30584915586589506,000084-74-2
6396,0.0,0.30589698216079203,000084-74-2
6397,0.0,0.30594480845568894,000084-74-2
6398,0.0,0.30599263475058586,000084-74-2
6399,0.0,0.3060404610454828,000084-74-2
6400,0.0,0.30608828734037974,000084-74-2
6401,0.0,0.30613611363527665,000084-74-2
6402,0.0,0.3061839399301736,000084-74-2
6403,0.0,0.30623176622507053,000084-74-2
6404,0.0,0.3062795925199675,000084-74-2
6405,0.0,0.3063274188148644,000084-74-2
6406,0.0,0.30637524510976133,000084-74-2
6407,0.0,0.3064230714046583,000084-74-2
6408,0.0,0.3064708976995552,000084-74-2
6409,0.0,0.3065187239944521,000084-74-2
6410,0.0,0.3065665502893491,000084-74-2
6411,0.0,0.306614376584246,000084-74-2
6412,0.0,0.306662202879143,000084-74-2
6413,0.0,0.3067100291740399,000084-74-2
6414,0.0,0.3067578554689368,000084-74-2
6415,0.0,0.30680568176383377,000084-74-2
6416,0.0,0.3068535080587307,000084-74-2
6417,0.0,0.3069013343536276,000084-74-2
6418,0.0,0.30694916064852457,000084-74-2
6419,0.0,0.3069969869434215,000084-74-2
6420,0.0,0.30704481323831845,000084-74-2
6421,0.0,0.30709263953321536,000084-74-2
6422,0.0,0.3071404658281123,000084-74-2
6423,0.0,0.30718829212300924,000084-74-2
6424,0.0,0.30723611841790616,000084-74-2
6425,0.0,0.3072839447128031,000084-74-2
6426,0.0,0.30733177100770004,000084-74-2
6427,0.0,0.30737959730259695,000084-74-2
6428,0.0,0.3074274235974939,000084-74-2
6429,0.0,0.30747524989239083,000084-74-2
6430,0.0,0.30752307618728775,000084-74-2
6431,0.0,0.3075709024821847,000084-74-2
6432,0.0,0.30761872877708163,000084-74-2
6433,0.0,0.3076665550719786,000084-74-2
6434,0.0,0.3077143813668755,000084-74-2
6435,0.0,0.3077622076617724,000084-74-2
6436,0.0,0.3078100339566694,000084-74-2
6437,0.0,0.3078578602515663,000084-74-2
6438,0.0,0.3079056865464632,000084-74-2
6439,0.0,0.3079535128413602,000084-74-2
6440,0.0,0.3080013391362571,000084-74-2
6441,0.0,0.30804916543115407,000084-74-2
6442,0.0,0.308096991726051,000084-74-2
6443,0.0,0.3081448180209479,000084-74-2
6444,0.0,0.30819264431584487,000084-74-2
6445,0.0,0.3082404706107418,000084-74-2
6446,0.0,0.30828829690563875,000084-74-2
6447,0.0,0.30833612320053566,000084-74-2
6448,0.0,0.3083839494954326,000084-74-2
6449,0.0,0.30843177579032954,000084-74-2
6450,0.0,0.30847960208522646,000084-74-2
6451,0.0,0.30852742838012337,000084-74-2
6452,0.0,0.30857525467502034,000084-74-2
6453,0.0,0.30862308096991725,000084-74-2
6454,0.0,0.3086709072648142,000084-74-2
6455,0.0,0.30871873355971113,000084-74-2
6456,0.0,0.30876655985460805,000084-74-2
6457,0.0,0.308814386149505,000084-74-2
6458,0.0,0.30886221244440193,000084-74-2
6459,0.0,0.30891003873929884,000084-74-2
6460,0.0,0.3089578650341958,000084-74-2
6461,0.0,0.3090056913290927,000084-74-2
6462,0.0,0.3090535176239897,000084-74-2
6463,0.0,0.3091013439188866,000084-74-2
6464,0.0,0.3091491702137835,000084-74-2
6465,0.0,0.3091969965086805,000084-74-2
6466,0.0,0.3092448228035774,000084-74-2
6467,0.0,0.3092926490984743,000084-74-2
6468,0.0,0.3093404753933713,000084-74-2
6469,0.0,0.3093883016882682,000084-74-2
6470,0.0,0.30943612798316517,000084-74-2
6471,0.0,0.3094839542780621,000084-74-2
6472,0.0,0.309531780572959,000084-74-2
6473,0.0,0.30957960686785596,000084-74-2
6474,0.0,0.3096274331627529,000084-74-2
6475,0.0,0.30967525945764984,000084-74-2
6476,0.0,0.30972308575254676,000084-74-2
6477,0.0,0.30977091204744367,000084-74-2
6478,0.0,0.30981873834234064,000084-74-2
6479,0.0,0.30986656463723755,000084-74-2
6480,0.0,0.30991439093213446,000084-74-2
6481,0.0,0.30996221722703143,000084-74-2
6482,0.0,0.31001004352192835,000084-74-2
6483,0.0,0.3100578698168253,000084-74-2
6484,0.0,0.31010569611172223,000084-74-2
6485,0.0,0.31015352240661914,000084-74-2
6486,0.0,0.3102013487015161,000084-74-2
6487,0.0,0.310249174996413,000084-74-2
6488,0.0,0.31029700129130994,000084-74-2
6489,0.0,0.3103448275862069,000084-74-2
6490,0.0,0.3103926538811038,000084-74-2
6491,0.0,0.3104404801760008,000084-74-2
6492,0.0,0.3104883064708977,000084-74-2
6493,0.0,0.3105361327657946,000084-74-2
6494,0.0,0.3105839590606916,000084-74-2
6495,0.0,0.3106317853555885,000084-74-2
6496,0.0,0.3106796116504854,000084-74-2
6497,0.0,0.3107274379453824,000084-74-2
6498,0.0,0.3107752642402793,000084-74-2
6499,0.0,0.31082309053517626,000084-74-2
6500,0.0,0.3108709168300732,000084-74-2
6501,0.0,0.3109187431249701,000084-74-2
6502,0.0,0.31096656941986706,000084-74-2
6503,0.0,0.31101439571476397,000084-74-2
6504,0.0,0.31106222200966094,000084-74-2
6505,0.0,0.31111004830455785,000084-74-2
6506,0.0,0.31115787459945476,000084-74-2
6507,0.0,0.31120570089435173,000084-74-2
6508,0.0,0.31125352718924865,000084-74-2
6509,0.0,0.31130135348414556,000084-74-2
6510,0.0,0.31134917977904253,000084-74-2
6511,0.0,0.31139700607393944,000084-74-2
6512,0.0,0.3114448323688364,000084-74-2
6513,0.0,0.3114926586637333,000084-74-2
6514,0.0,0.31154048495863024,000084-74-2
6515,0.0,0.3115883112535272,000084-74-2
6516,0.0,0.3116361375484241,000084-74-2
6517,0.0,0.31168396384332103,000084-74-2
6518,0.0,0.311731790138218,000084-74-2
6519,0.0,0.3117796164331149,000084-74-2
6520,0.0,0.3118274427280119,000084-74-2
6521,0.0,0.3118752690229088,000084-74-2
6522,0.0,0.3119230953178057,000084-74-2
6523,0.0,0.3119709216127027,000084-74-2
6524,0.0,0.3120187479075996,000084-74-2
6525,0.0,0.3120665742024965,000084-74-2
6526,0.0,0.3121144004973935,000084-74-2
6527,0.0,0.3121622267922904,000084-74-2
6528,0.0,0.31221005308718736,000084-74-2
6529,0.0,0.31225787938208427,000084-74-2
6530,0.0,0.3123057056769812,000084-74-2
6531,0.0,0.31235353197187815,000084-74-2
6532,0.0,0.31240135826677506,000084-74-2
6533,0.0,0.31244918456167203,000084-74-2
6534,0.0,0.31249701085656895,000084-74-2
6535,0.0,0.31254483715146586,000084-74-2
6536,0.0,0.31259266344636283,000084-74-2
6537,0.0,0.31264048974125974,000084-74-2
6538,0.0,0.31268831603615665,000084-74-2
6539,0.0,0.3127361423310536,000084-74-2
6540,0.0,0.31278396862595054,000084-74-2
6541,0.0,0.3128317949208475,000084-74-2
6542,0.0,0.3128796212157444,000084-74-2
6543,0.0,0.31292744751064133,000084-74-2
6544,0.0,0.3129752738055383,000084-74-2
6545,0.0,0.3130231001004352,000084-74-2
6546,0.0,0.3130709263953321,000084-74-2
6547,0.0,0.3131187526902291,000084-74-2
6548,0.0,0.313166578985126,000084-74-2
6549,0.0,0.313214405280023,000084-74-2
6550,0.0,0.3132622315749199,000084-74-2
6551,0.0,0.3133100578698168,000084-74-2
6552,0.0,0.3133578841647138,000084-74-2
6553,0.0,0.3134057104596107,000084-74-2
6554,0.0,0.31345353675450766,000084-74-2
6555,0.0,0.31350136304940457,000084-74-2
6556,0.0,0.3135491893443015,000084-74-2
6557,0.0,0.31359701563919845,000084-74-2
6558,0.0,0.31364484193409536,000084-74-2
6559,0.0,0.3136926682289923,000084-74-2
6560,0.0,0.31374049452388925,000084-74-2
6561,0.0,0.31378832081878616,000084-74-2
6562,0.0,0.31383614711368313,000084-74-2
6563,0.0,0.31388397340858004,000084-74-2
6564,0.0,0.31393179970347695,000084-74-2
6565,0.0,0.3139796259983739,000084-74-2
6566,0.0,0.31402745229327084,000084-74-2
6567,0.0,0.31407527858816775,000084-74-2
6568,0.0,0.3141231048830647,000084-74-2
6569,0.0,0.31417093117796163,000084-74-2
6570,0.0,0.3142187574728586,000084-74-2
6571,0.0,0.3142665837677555,000084-74-2
6572,0.0,0.3143144100626524,000084-74-2
6573,0.0,0.3143622363575494,000084-74-2
6574,0.0,0.3144100626524463,000084-74-2
6575,0.0,0.3144578889473432,000084-74-2
6576,0.0,0.3145057152422402,000084-74-2
6577,0.0,0.3145535415371371,000084-74-2
6578,0.0,0.3146013678320341,000084-74-2
6579,0.0,0.314649194126931,000084-74-2
6580,0.0,0.3146970204218279,000084-74-2
6581,0.0,0.31474484671672487,000084-74-2
6582,0.0,0.3147926730116218,000084-74-2
6583,0.0,0.31484049930651875,000084-74-2
6584,0.0,0.31488832560141566,000084-74-2
6585,0.0,0.3149361518963126,000084-74-2
6586,0.0,0.31498397819120955,000084-74-2
6587,0.0,0.31503180448610646,000084-74-2
6588,0.0,0.3150796307810034,000084-74-2
6589,0.0,0.31512745707590034,000084-74-2
6590,0.0,0.31517528337079725,000084-74-2
6591,0.0,0.3152231096656942,000084-74-2
6592,0.0,0.31527093596059114,000084-74-2
6593,0.0,0.31531876225548805,000084-74-2
6594,0.0,0.315366588550385,000084-74-2
6595,0.0,0.31541441484528193,000084-74-2
6596,0.0,0.31546224114017885,000084-74-2
6597,0.0,0.3155100674350758,000084-74-2
6598,0.0,0.3155578937299727,000084-74-2
6599,0.0,0.3156057200248697,000084-74-2
6600,0.0,0.3156535463197666,000084-74-2
6601,0.0,0.3157013726146635,000084-74-2
6602,0.0,0.3157491989095605,000084-74-2
6603,0.0,0.3157970252044574,000084-74-2
6604,0.0,0.3158448514993543,000084-74-2
6605,0.0,0.3158926777942513,000084-74-2
6606,0.0,0.3159405040891482,000084-74-2
6607,0.0,0.31598833038404517,000084-74-2
6608,0.0,0.3160361566789421,000084-74-2
6609,0.0,0.316083982973839,000084-74-2
6610,0.0,0.31613180926873596,000084-74-2
6611,0.0,0.3161796355636329,000084-74-2
6612,0.0,0.31622746185852985,000084-74-2
6613,0.0,0.31627528815342676,000084-74-2
6614,0.0,0.3163231144483237,000084-74-2
6615,0.0,0.31637094074322064,000084-74-2
6616,0.0,0.31641876703811755,000084-74-2
6617,0.0,0.31646659333301447,000084-74-2
6618,0.0,0.31651441962791144,000084-74-2
6619,0.0,0.31656224592280835,000084-74-2
6620,0.0,0.3166100722177053,000084-74-2
6621,0.0,0.31665789851260223,000084-74-2
6622,0.0,0.31670572480749914,000084-74-2
6623,0.0,0.3167535511023961,000084-74-2
6624,0.0,0.316801377397293,000084-74-2
6625,0.0,0.31684920369218994,000084-74-2
6626,0.0,0.3168970299870869,000084-74-2
6627,0.0,0.3169448562819838,000084-74-2
6628,0.0,0.3169926825768808,000084-74-2
6629,0.0,0.3170405088717777,000084-74-2
6630,0.0,0.3170883351666746,000084-74-2
6631,0.0,0.3171361614615716,000084-74-2
6632,0.0,0.3171839877564685,000084-74-2
6633,0.0,0.31723181405136547,000084-74-2
6634,0.0,0.3172796403462624,000084-74-2
6635,0.0,0.3173274666411593,000084-74-2
6636,0.0,0.31737529293605626,000084-74-2
6637,0.0,0.3174231192309532,000084-74-2
6638,0.0,0.3174709455258501,000084-74-2
6639,0.0,0.31751877182074706,000084-74-2
6640,0.0,0.31756659811564397,000084-74-2
6641,0.0,0.31761442441054094,000084-74-2
6642,0.0,0.31766225070543785,000084-74-2
6643,0.0,0.31771007700033477,000084-74-2
6644,0.0,0.31775790329523174,000084-74-2
6645,0.0,0.31780572959012865,000084-74-2
6646,0.0,0.31785355588502556,000084-74-2
6647,0.0,0.31790138217992253,000084-74-2
6648,0.0,0.31794920847481944,000084-74-2
6649,0.0,0.3179970347697164,000084-74-2
6650,0.0,0.3180448610646133,000084-74-2
6651,0.0,0.31809268735951024,000084-74-2
6652,0.0,0.3181405136544072,000084-74-2
6653,0.0,0.3181883399493041,000084-74-2
6654,0.0,0.31823616624420104,000084-74-2
6655,0.0,0.318283992539098,000084-74-2
6656,0.0,0.3183318188339949,000084-74-2
6657,0.0,0.3183796451288919,000084-74-2
6658,0.0,0.3184274714237888,000084-74-2
6659,0.0,0.3184752977186857,000084-74-2
6660,0.0,0.3185231240135827,000084-74-2
6661,0.0,0.3185709503084796,000084-74-2
6662,0.0,0.31861877660337656,000084-74-2
6663,0.0,0.3186666028982735,000084-74-2
6664,0.0,0.3187144291931704,000084-74-2
6665,0.0,0.31876225548806736,000084-74-2
6666,0.0,0.31881008178296427,000084-74-2
6667,0.0,0.3188579080778612,000084-74-2
6668,0.0,0.31890573437275815,000084-74-2
6669,0.0,0.31895356066765507,000084-74-2
6670,0.0,0.31900138696255204,000084-74-2
6671,0.0,0.31904921325744895,000084-74-2
6672,0.0,0.31909703955234586,000084-74-2
6673,0.0,0.31914486584724283,000084-74-2
6674,0.0,0.31919269214213974,000084-74-2
6675,0.0,0.31924051843703666,000084-74-2
6676,0.0,0.3192883447319336,000084-74-2
6677,0.0,0.31933617102683054,000084-74-2
6678,0.0,0.3193839973217275,000084-74-2
6679,0.0,0.3194318236166244,000084-74-2
6680,0.0,0.31947964991152134,000084-74-2
6681,0.0,0.3195274762064183,000084-74-2
6682,0.0,0.3195753025013152,000084-74-2
6683,0.0,0.31962312879621213,000084-74-2
6684,0.0,0.3196709550911091,000084-74-2
6685,0.0,0.319718781386006,000084-74-2
6686,0.0,0.319766607680903,000084-74-2
6687,0.0,0.3198144339757999,000084-74-2
6688,0.0,0.3198622602706968,000084-74-2
6689,0.0,0.3199100865655938,000084-74-2
6690,0.0,0.3199579128604907,000084-74-2
6691,0.0,0.32000573915538766,000084-74-2
6692,0.0,0.32005356545028457,000084-74-2
6693,0.0,0.3201013917451815,000084-74-2
6694,0.0,0.32014921804007845,000084-74-2
6695,0.0,0.32019704433497537,000084-74-2
6696,0.0,0.3202448706298723,000084-74-2
6697,0.0,0.32029269692476925,000084-74-2
6698,0.0,0.32034052321966616,000084-74-2
6699,0.0,0.32038834951456313,000084-74-2
6700,0.0,0.32043617580946004,000084-74-2
6701,0.0,0.32048400210435696,000084-74-2
6702,0.0,0.3205318283992539,000084-74-2
6703,0.0,0.32057965469415084,000084-74-2
6704,0.0,0.32062748098904775,000084-74-2
6705,0.0,0.3206753072839447,000084-74-2
6706,0.0,0.32072313357884163,000084-74-2
6707,0.0,0.3207709598737386,000084-74-2
6708,0.0,0.3208187861686355,000084-74-2
6709,0.0,0.32086661246353243,000084-74-2
6710,0.0,0.3209144387584294,000084-74-2
6711,0.0,0.3209622650533263,000084-74-2
6712,0.0,0.3210100913482232,000084-74-2
6713,0.0,0.3210579176431202,000084-74-2
6714,0.0,0.3211057439380171,000084-74-2
6715,0.0,0.3211535702329141,000084-74-2
6716,0.0,0.321201396527811,000084-74-2
6717,0.0,0.3212492228227079,000084-74-2
6718,0.0,0.32129704911760487,000084-74-2
6719,0.0,0.3213448754125018,000084-74-2
6720,0.0,0.32139270170739875,000084-74-2
6721,0.0,0.32144052800229567,000084-74-2
6722,0.0,0.3214883542971926,000084-74-2
6723,0.0,0.32153618059208955,000084-74-2
6724,0.0,0.32158400688698646,000084-74-2
6725,0.0,0.3216318331818834,000084-74-2
6726,0.0,0.32167965947678034,000084-74-2
6727,0.0,0.32172748577167726,000084-74-2
6728,0.0,0.3217753120665742,000084-74-2
6729,0.0,0.32182313836147114,000084-74-2
6730,0.0,0.32187096465636805,000084-74-2
6731,0.0,0.321918790951265,000084-74-2
6732,0.0,0.32196661724616193,000084-74-2
6733,0.0,0.32201444354105885,000084-74-2
6734,0.0,0.3220622698359558,000084-74-2
6735,0.0,0.32211009613085273,000084-74-2
6736,0.0,0.3221579224257497,000084-74-2
6737,0.0,0.3222057487206466,000084-74-2
6738,0.0,0.3222535750155435,000084-74-2
6739,0.0,0.3223014013104405,000084-74-2
6740,0.0,0.3223492276053374,000084-74-2
6741,0.0,0.3223970539002344,000084-74-2
6742,0.0,0.3224448801951313,000084-74-2
6743,0.0,0.3224927064900282,000084-74-2
6744,0.0,0.32254053278492517,000084-74-2
6745,0.0,0.3225883590798221,000084-74-2
6746,0.0,0.322636185374719,000084-74-2
6747,0.0,0.32268401166961597,000084-74-2
6748,0.0,0.3227318379645129,000084-74-2
6749,0.0,0.32277966425940985,000084-74-2
6750,0.0,0.32282749055430676,000084-74-2
6751,0.0,0.3228753168492037,000084-74-2
6752,0.0,0.32292314314410064,000084-74-2
6753,0.0,0.32297096943899756,000084-74-2
6754,0.0,0.32301879573389447,000084-74-2
6755,0.0,0.32306662202879144,000084-74-2
6756,0.0,0.32311444832368835,000084-74-2
6757,0.0,0.3231622746185853,000084-74-2
6758,0.0,0.32321010091348223,000084-74-2
6759,0.0,0.32325792720837915,000084-74-2
6760,0.0,0.3233057535032761,000084-74-2
6761,0.0,0.32335357979817303,000084-74-2
6762,0.0,0.32340140609306994,000084-74-2
6763,0.0,0.3234492323879669,000084-74-2
6764,0.0,0.3234970586828638,000084-74-2
6765,0.0,0.3235448849777608,000084-74-2
6766,0.0,0.3235927112726577,000084-74-2
6767,0.0,0.3236405375675546,000084-74-2
6768,0.0,0.3236883638624516,000084-74-2
6769,0.0,0.3237361901573485,000084-74-2
6770,0.0,0.32378401645224547,000084-74-2
6771,0.0,0.3238318427471424,000084-74-2
6772,0.0,0.3238796690420393,000084-74-2
6773,0.0,0.32392749533693627,000084-74-2
6774,0.0,0.3239753216318332,000084-74-2
6775,0.0,0.3240231479267301,000084-74-2
6776,0.0,0.32407097422162706,000084-74-2
6777,0.0,0.324118800516524,000084-74-2
6778,0.0,0.32416662681142094,000084-74-2
6779,0.0,0.32421445310631786,000084-74-2
6780,0.0,0.32426227940121477,000084-74-2
6781,0.0,0.32431010569611174,000084-74-2
6782,0.0,0.32435793199100865,000084-74-2
6783,0.0,0.32440575828590557,000084-74-2
6784,0.0,0.32445358458080253,000084-74-2
6785,0.0,0.32450141087569945,000084-74-2
6786,0.0,0.3245492371705964,000084-74-2
6787,0.0,0.32459706346549333,000084-74-2
6788,0.0,0.32464488976039024,000084-74-2
6789,0.0,0.3246927160552872,000084-74-2
6790,0.0,0.3247405423501841,000084-74-2
6791,0.0,0.32478836864508104,000084-74-2
6792,0.0,0.324836194939978,000084-74-2
6793,0.0,0.3248840212348749,000084-74-2
6794,0.0,0.3249318475297719,000084-74-2
6795,0.0,0.3249796738246688,000084-74-2
6796,0.0,0.3250275001195657,000084-74-2
6797,0.0,0.3250753264144627,000084-74-2
6798,0.0,0.3251231527093596,000084-74-2
6799,0.0,0.32517097900425657,000084-74-2
6800,0.0,0.3252188052991535,000084-74-2
6801,0.0,0.3252666315940504,000084-74-2
6802,0.0,0.32531445788894736,000084-74-2
6803,0.0,0.3253622841838443,000084-74-2
6804,0.0,0.3254101104787412,000084-74-2
6805,0.0,0.32545793677363816,000084-74-2
6806,0.0,0.32550576306853507,000084-74-2
6807,0.0,0.32555358936343204,000084-74-2
6808,0.0,0.32560141565832895,000084-74-2
6809,0.0,0.32564924195322587,000084-74-2
6810,0.0,0.32569706824812283,000084-74-2
6811,0.0,0.32574489454301975,000084-74-2
6812,0.0,0.32579272083791666,000084-74-2
6813,0.0,0.32584054713281363,000084-74-2
6814,0.0,0.32588837342771054,000084-74-2
6815,0.0,0.3259361997226075,000084-74-2
6816,0.0,0.3259840260175044,000084-74-2
6817,0.0,0.32603185231240134,000084-74-2
6818,0.0,0.3260796786072983,000084-74-2
6819,0.0,0.3261275049021952,000084-74-2
6820,0.0,0.3261753311970922,000084-74-2
6821,0.0,0.3262231574919891,000084-74-2
6822,0.0,0.326270983786886,000084-74-2
6823,0.0,0.326318810081783,000084-74-2
6824,0.0,0.3263666363766799,000084-74-2
6825,0.0,0.3264144626715768,000084-74-2
6826,0.0,0.3264622889664738,000084-74-2
6827,0.0,0.3265101152613707,000084-74-2
6828,0.0,0.32655794155626766,000084-74-2
6829,0.0,0.3266057678511646,000084-74-2
6830,0.0,0.3266535941460615,000084-74-2
6831,0.0,0.32670142044095846,000084-74-2
6832,0.0,0.32674924673585537,000084-74-2
6833,0.0,0.3267970730307523,000084-74-2
6834,0.0,0.32684489932564925,000084-74-2
6835,0.0,0.32689272562054617,000084-74-2
6836,0.0,0.32694055191544313,000084-74-2
6837,0.0,0.32698837821034005,000084-74-2
6838,0.0,0.32703620450523696,000084-74-2
6839,0.0,0.32708403080013393,000084-74-2
6840,0.0,0.32713185709503084,000084-74-2
6841,0.0,0.32717968338992776,000084-74-2
6842,0.0,0.3272275096848247,000084-74-2
6843,0.0,0.32727533597972164,000084-74-2
6844,0.0,0.3273231622746186,000084-74-2
6845,0.0,0.3273709885695155,000084-74-2
6846,0.0,0.32741881486441243,000084-74-2
6847,0.0,0.3274666411593094,000084-74-2
6848,0.0,0.3275144674542063,000084-74-2
6849,0.0,0.3275622937491033,000084-74-2
6850,0.0,0.3276101200440002,000084-74-2
6851,0.0,0.3276579463388971,000084-74-2
6852,0.0,0.3277057726337941,000084-74-2
6853,0.0,0.327753598928691,000084-74-2
6854,0.0,0.3278014252235879,000084-74-2
6855,0.0,0.3278492515184849,000084-74-2
6856,0.0,0.3278970778133818,000084-74-2
6857,0.0,0.32794490410827876,000084-74-2
6858,0.0,0.32799273040317567,000084-74-2
6859,0.0,0.3280405566980726,000084-74-2
6860,0.0,0.32808838299296955,000084-74-2
6861,0.0,0.32813620928786646,000084-74-2
6862,0.0,0.3281840355827634,000084-74-2
6863,0.0,0.32823186187766035,000084-74-2
6864,0.0,0.32827968817255726,000084-74-2
6865,0.0,0.32832751446745423,000084-74-2
6866,0.0,0.32837534076235114,000084-74-2
6867,0.0,0.32842316705724806,000084-74-2
6868,0.0,0.328470993352145,000084-74-2
6869,0.0,0.32851881964704194,000084-74-2
6870,0.0,0.32856664594193885,000084-74-2
6871,0.0,0.3286144722368358,000084-74-2
6872,0.0,0.32866229853173273,000084-74-2
6873,0.0,0.3287101248266297,000084-74-2
6874,0.0,0.3287579511215266,000084-74-2
6875,0.0,0.32880577741642353,000084-74-2
6876,0.0,0.3288536037113205,000084-74-2
6877,0.0,0.3289014300062174,000084-74-2
6878,0.0,0.3289492563011144,000084-74-2
6879,0.0,0.3289970825960113,000084-74-2
6880,0.0,0.3290449088909082,000084-74-2
6881,0.0,0.3290927351858052,000084-74-2
6882,0.0,0.3291405614807021,000084-74-2
6883,0.0,0.329188387775599,000084-74-2
6884,0.0,0.32923621407049597,000084-74-2
6885,0.0,0.3292840403653929,000084-74-2
6886,0.0,0.32933186666028985,000084-74-2
6887,0.0,0.32937969295518676,000084-74-2
6888,0.0,0.3294275192500837,000084-74-2
6889,0.0,0.32947534554498065,000084-74-2
6890,0.0,0.32952317183987756,000084-74-2
6891,0.0,0.3295709981347745,000084-74-2
6892,0.0,0.32961882442967144,000084-74-2
6893,0.0,0.32966665072456836,000084-74-2
6894,0.0,0.3297144770194653,000084-74-2
6895,0.0,0.32976230331436224,000084-74-2
6896,0.0,0.32981012960925915,000084-74-2
6897,0.0,0.3298579559041561,000084-74-2
6898,0.0,0.32990578219905303,000084-74-2
6899,0.0,0.32995360849395,000084-74-2
6900,0.0,0.3300014347888469,000084-74-2
6901,0.0,0.33004926108374383,000084-74-2
6902,0.0,0.3300970873786408,000084-74-2
6903,0.0,0.3301449136735377,000084-74-2
6904,0.0,0.3301927399684346,000084-74-2
6905,0.0,0.3302405662633316,000084-74-2
6906,0.0,0.3302883925582285,000084-74-2
6907,0.0,0.3303362188531255,000084-74-2
6908,0.0,0.3303840451480224,000084-74-2
6909,0.0,0.3304318714429193,000084-74-2
6910,0.0,0.33047969773781627,000084-74-2
6911,0.0,0.3305275240327132,000084-74-2
6912,0.0,0.3305753503276101,000084-74-2
6913,0.0,0.33062317662250706,000084-74-2
6914,0.0,0.330671002917404,000084-74-2
6915,0.0,0.33071882921230095,000084-74-2
6916,0.0,0.33076665550719786,000084-74-2
6917,0.0,0.3308144818020948,000084-74-2
6918,0.0,0.33086230809699174,000084-74-2
6919,0.0,0.33091013439188866,000084-74-2
6920,0.0,0.33095796068678557,000084-74-2
6921,0.0,0.33100578698168254,000084-74-2
6922,0.0,0.33105361327657945,000084-74-2
6923,0.0,0.3311014395714764,000084-74-2
6924,0.0,0.33114926586637333,000084-74-2
6925,0.0,0.33119709216127025,000084-74-2
6926,0.0,0.3312449184561672,000084-74-2
6927,0.0,0.3312927447510641,000084-74-2
6928,0.0,0.3313405710459611,000084-74-2
6929,0.0,0.331388397340858,000084-74-2
6930,0.0,0.3314362236357549,000084-74-2
6931,0.0,0.3314840499306519,000084-74-2
6932,0.0,0.3315318762255488,000084-74-2
6933,0.0,0.3315797025204457,000084-74-2
6934,0.0,0.3316275288153427,000084-74-2
6935,0.0,0.3316753551102396,000084-74-2
