,exp,cdf,chemi
210,0.011439202942318991,0.010043521928356211,000117-81-7
211,0.011448700417787974,0.010091348223253145,000117-81-7
212,0.011457318835123697,0.01013917451815008,000117-81-7
213,0.011465836399417473,0.010187000813047013,000117-81-7
214,0.011476122143500462,0.010234827107943947,000117-81-7
215,0.01148508034205565,0.010282653402840881,000117-81-7
216,0.011496054793077016,0.010330479697737815,000117-81-7
217,0.011504256247424849,0.010378305992634751,000117-81-7
218,0.011513428344673343,0.010426132287531685,000117-81-7
219,0.01152300966430573,0.01047395858242862,000117-81-7
220,0.011531046564023463,0.010521784877325554,000117-81-7
221,0.01153932641093757,0.010569611172222488,000117-81-7
222,0.011547198014872034,0.010617437467119422,000117-81-7
223,0.011556868596836554,0.010665263762016356,000117-81-7
224,0.011563814261138634,0.010713090056913292,000117-81-7
225,0.011570944199365728,0.010760916351810226,000117-81-7
226,0.011579042193404807,0.01080874264670716,000117-81-7
227,0.011587696606034792,0.010856568941604094,000117-81-7
228,0.011596676741094885,0.010904395236501028,000117-81-7
229,0.0116054921303932,0.010952221531397962,000117-81-7
230,0.011614509804500154,0.011000047826294898,000117-81-7
231,0.011621706173086133,0.011047874121191832,000117-81-7
232,0.011629307265289024,0.011095700416088766,000117-81-7
233,0.011636688749030254,0.0111435267109857,000117-81-7
234,0.011645372872833298,0.011191353005882634,000117-81-7
235,0.011653642847854351,0.011239179300779568,000117-81-7
236,0.011660632106890166,0.011287005595676502,000117-81-7
237,0.0116689010713715,0.011334831890573438,000117-81-7
238,0.011677438846187825,0.011382658185470372,000117-81-7
239,0.011685675146271364,0.011430484480367306,000117-81-7
240,0.011692877481707154,0.01147831077526424,000117-81-7
241,0.011700793509726531,0.011526137070161174,000117-81-7
242,0.011708027532673916,0.011573963365058108,000117-81-7
243,0.01171568543664583,0.011621789659955042,000117-81-7
244,0.011724317265551967,0.011669615954851978,000117-81-7
245,0.011731013203316385,0.011717442249748912,000117-81-7
246,0.011738430550078328,0.011765268544645846,000117-81-7
247,0.011746699506563317,0.01181309483954278,000117-81-7
248,0.011755658814891093,0.011860921134439715,000117-81-7
249,0.011763432610159517,0.011908747429336649,000117-81-7
250,0.01176891809310262,0.011956573724233584,000117-81-7
251,0.011776992535122153,0.012004400019130518,000117-81-7
252,0.01178603750193497,0.012052226314027453,000117-81-7
253,0.0117935697676538,0.012100052608924387,000117-81-7
254,0.011800287821584257,0.01214787890382132,000117-81-7
255,0.011807664312038786,0.012195705198718255,000117-81-7
256,0.011815403829055967,0.012243531493615189,000117-81-7
257,0.01182173551803769,0.012291357788512125,000117-81-7
258,0.011828746840723334,0.012339184083409059,000117-81-7
259,0.01183491308477799,0.012387010378305993,000117-81-7
260,0.011842835598619837,0.012434836673202927,000117-81-7
261,0.011851000803993794,0.012482662968099861,000117-81-7
262,0.01185917891816566,0.012530489262996795,000117-81-7
263,0.01186629973853773,0.012578315557893729,000117-81-7
264,0.011873460208457086,0.012626141852790665,000117-81-7
265,0.01187996347242015,0.012673968147687599,000117-81-7
266,0.011887134910356955,0.012721794442584533,000117-81-7
267,0.011894985295194518,0.012769620737481467,000117-81-7
268,0.011902075166458612,0.012817447032378401,000117-81-7
269,0.011908471180052433,0.012865273327275335,000117-81-7
270,0.011914489250905203,0.012913099622172271,000117-81-7
271,0.011920373518444305,0.012960925917069205,000117-81-7
272,0.011926736408132188,0.01300875221196614,000117-81-7
273,0.011933678133389167,0.013056578506863073,000117-81-7
274,0.01193951094256928,0.013104404801760007,000117-81-7
275,0.011946769723013579,0.013152231096656941,000117-81-7
276,0.011953735504250804,0.013200057391553876,000117-81-7
277,0.01195960194345267,0.013247883686450811,000117-81-7
278,0.011966754834587123,0.013295709981347745,000117-81-7
279,0.011971895179687188,0.01334353627624468,000117-81-7
280,0.011978862811889568,0.013391362571141614,000117-81-7
281,0.01198553076616536,0.013439188866038548,000117-81-7
282,0.011991758136990844,0.013487015160935482,000117-81-7
283,0.011999565661951895,0.013534841455832416,000117-81-7
284,0.012006292208234787,0.013582667750729352,000117-81-7
285,0.012012137495836208,0.013630494045626286,000117-81-7
286,0.012017408436464936,0.01367832034052322,000117-81-7
287,0.012023472221943575,0.013726146635420154,000117-81-7
288,0.012029190138776036,0.013773972930317088,000117-81-7
289,0.012036569357322023,0.013821799225214022,000117-81-7
290,0.012044028932432813,0.013869625520110958,000117-81-7
291,0.01205037640673407,0.013917451815007892,000117-81-7
292,0.012055167215838427,0.013965278109904826,000117-81-7
293,0.012061694473858764,0.01401310440480176,000117-81-7
294,0.012068795779629805,0.014060930699698694,000117-81-7
295,0.012076212058245923,0.014108756994595628,000117-81-7
296,0.012081720418280048,0.014156583289492562,000117-81-7
297,0.012087466025213907,0.014204409584389498,000117-81-7
298,0.01209332977312436,0.014252235879286432,000117-81-7
299,0.012099177018321618,0.014300062174183366,000117-81-7
300,0.012105197421851963,0.0143478884690803,000117-81-7
301,0.012111446350477144,0.014395714763977234,000117-81-7
302,0.012117044519760069,0.014443541058874168,000117-81-7
303,0.012122671317511149,0.014491367353771104,000117-81-7
304,0.012128848913530312,0.014539193648668038,000117-81-7
305,0.012135165971648734,0.014587019943564972,000117-81-7
306,0.012141319161203604,0.014634846238461906,000117-81-7
307,0.012146841960223628,0.01468267253335884,000117-81-7
308,0.012152698430083821,0.014730498828255775,000117-81-7
309,0.012158190284341118,0.014778325123152709,000117-81-7
310,0.012163471809648845,0.014826151418049644,000117-81-7
311,0.0121685650872142,0.014873977712946579,000117-81-7
312,0.012174887688037941,0.014921804007843513,000117-81-7
313,0.01218025999687483,0.014969630302740447,000117-81-7
314,0.012185040586329712,0.01501745659763738,000117-81-7
315,0.012190372050653238,0.015065282892534315,000117-81-7
316,0.012196299079882442,0.015113109187431249,000117-81-7
317,0.012202203197325751,0.015160935482328185,000117-81-7
318,0.012208070135911554,0.015208761777225119,000117-81-7
319,0.012213268284178154,0.015256588072122053,000117-81-7
320,0.012219406728600377,0.015304414367018987,000117-81-7
321,0.012225703583873452,0.015352240661915921,000117-81-7
322,0.012230395076275354,0.015400066956812855,000117-81-7
323,0.012235698403269714,0.015447893251709791,000117-81-7
324,0.012240919631713231,0.015495719546606725,000117-81-7
325,0.012246120826759084,0.015543545841503659,000117-81-7
326,0.012250770437814753,0.015591372136400593,000117-81-7
327,0.01225590947411064,0.01563919843129753,000117-81-7
328,0.012261199921763952,0.015687024726194463,000117-81-7
329,0.012266822197281577,0.015734851021091397,000117-81-7
330,0.012273051290002255,0.01578267731598833,000117-81-7
331,0.012278647408041427,0.015830503610885265,000117-81-7
332,0.01228384727561467,0.0158783299057822,000117-81-7
333,0.012288366255026073,0.015926156200679133,000117-81-7
334,0.012293788106070487,0.015973982495576067,000117-81-7
335,0.012298709113676093,0.016021808790473,000117-81-7
336,0.012304099179991779,0.016069635085369936,000117-81-7
337,0.01230999196700311,0.01611746138026687,000117-81-7
338,0.012314603264014123,0.016165287675163804,000117-81-7
339,0.012319611431384372,0.016213113970060738,000117-81-7
340,0.01232533373761349,0.016260940264957675,000117-81-7
341,0.012330233628887875,0.01630876655985461,000117-81-7
342,0.012334765345159022,0.016356592854751544,000117-81-7
343,0.012339556251500341,0.016404419149648478,000117-81-7
344,0.012344650193812508,0.01645224544454541,000117-81-7
345,0.012350727374443114,0.016500071739442346,000117-81-7
346,0.012356396800267169,0.01654789803433928,000117-81-7
347,0.012361203398801899,0.016595724329236214,000117-81-7
348,0.01236633582120274,0.016643550624133148,000117-81-7
349,0.012371794128245697,0.016691376919030082,000117-81-7
350,0.012376476598127897,0.016739203213927016,000117-81-7
351,0.012381779124541397,0.01678702950882395,000117-81-7
352,0.012386213662499413,0.016834855803720884,000117-81-7
353,0.01239170470240601,0.016882682098617822,000117-81-7
354,0.01239703792533058,0.016930508393514756,000117-81-7
355,0.012401194365967205,0.01697833468841169,000117-81-7
356,0.012405604306232198,0.017026160983308624,000117-81-7
357,0.01241149375498993,0.017073987278205558,000117-81-7
358,0.012416931543293179,0.017121813573102492,000117-81-7
359,0.012421171913043972,0.017169639867999426,000117-81-7
360,0.01242670994355033,0.01721746616289636,000117-81-7
361,0.012432223496045091,0.017265292457793294,000117-81-7
362,0.012436745310014019,0.01731311875269023,000117-81-7
363,0.01244202534347326,0.017360945047587163,000117-81-7
364,0.012446474468196538,0.017408771342484097,000117-81-7
365,0.01245111338765358,0.01745659763738103,000117-81-7
366,0.012455808107298462,0.017504423932277965,000117-81-7
367,0.012460787122106642,0.017552250227174902,000117-81-7
368,0.012465833755068864,0.017600076522071836,000117-81-7
369,0.012470998416678076,0.01764790281696877,000117-81-7
370,0.01247633273902752,0.017695729111865705,000117-81-7
371,0.012481115044975748,0.01774355540676264,000117-81-7
372,0.012485966152263021,0.017791381701659573,000117-81-7
373,0.012491621097227918,0.017839207996556507,000117-81-7
374,0.012496078138958144,0.01788703429145344,000117-81-7
375,0.012500728073626288,0.017934860586350375,000117-81-7
376,0.01250505327391722,0.01798268688124731,000117-81-7
377,0.012510034187652437,0.018030513176144243,000117-81-7
378,0.012514235788055862,0.018078339471041177,000117-81-7
379,0.012519416461554458,0.01812616576593811,000117-81-7
380,0.012524414983486654,0.01817399206083505,000117-81-7
381,0.012528801672270462,0.018221818355731983,000117-81-7
382,0.012532494849594627,0.018269644650628917,000117-81-7
383,0.012537155957144587,0.01831747094552585,000117-81-7
384,0.012541069269818792,0.018365297240422785,000117-81-7
385,0.01254603216014937,0.01841312353531972,000117-81-7
386,0.012550605742620867,0.018460949830216653,000117-81-7
387,0.012555360291587403,0.018508776125113587,000117-81-7
388,0.012559473044276261,0.01855660242001052,000117-81-7
389,0.012564721041686154,0.018604428714907455,000117-81-7
390,0.01256919544746336,0.01865225500980439,000117-81-7
391,0.012574254442199615,0.018700081304701324,000117-81-7
392,0.012578508587279134,0.018747907599598258,000117-81-7
393,0.012583322190168993,0.018795733894495195,000117-81-7
394,0.012587938744072841,0.01884356018939213,000117-81-7
395,0.012591683682805367,0.018891386484289063,000117-81-7
396,0.01259606447907168,0.018939212779185997,000117-81-7
397,0.012600378805996458,0.01898703907408293,000117-81-7
398,0.01260469212330009,0.019034865368979866,000117-81-7
399,0.012609407980821902,0.0190826916638768,000117-81-7
400,0.012613453716570633,0.019130517958773734,000117-81-7
401,0.012618701027738256,0.019178344253670668,000117-81-7
402,0.012623475881653934,0.019226170548567602,000117-81-7
403,0.012628506733322395,0.019273996843464536,000117-81-7
404,0.012632587440509338,0.01932182313836147,000117-81-7
405,0.01263761261050892,0.019369649433258404,000117-81-7
406,0.012642135339849571,0.019417475728155338,000117-81-7
407,0.012647285902701701,0.019465302023052276,000117-81-7
408,0.012651140995865466,0.01951312831794921,000117-81-7
409,0.012655326043033084,0.019560954612846144,000117-81-7
410,0.012659203387456193,0.019608780907743078,000117-81-7
411,0.012663473391665464,0.019656607202640012,000117-81-7
412,0.012667862782719712,0.019704433497536946,000117-81-7
413,0.012672475186618591,0.01975225979243388,000117-81-7
414,0.01267695064735573,0.019800086087330814,000117-81-7
415,0.012680789027013941,0.019847912382227748,000117-81-7
416,0.012685819880850067,0.019895738677124682,000117-81-7
417,0.012689834284050058,0.019943564972021616,000117-81-7
418,0.012693586247555469,0.01999139126691855,000117-81-7
419,0.012698240853494493,0.020039217561815485,000117-81-7
420,0.012702053334499704,0.020087043856712422,000117-81-7
421,0.012706446322715437,0.020134870151609356,000117-81-7
422,0.012710004025808175,0.02018269644650629,000117-81-7
423,0.012713925065453458,0.020230522741403224,000117-81-7
424,0.01271785892649087,0.02027834903630016,000117-81-7
425,0.012721933389311995,0.020326175331197092,000117-81-7
426,0.012726606055851141,0.020374001626094027,000117-81-7
427,0.01273084794826052,0.02042182792099096,000117-81-7
428,0.01273454747637524,0.020469654215887895,000117-81-7
429,0.012738550920454353,0.02051748051078483,000117-81-7
430,0.01274319994174269,0.020565306805681763,000117-81-7
431,0.01274763063059098,0.020613133100578697,000117-81-7
432,0.012751947296366488,0.02066095939547563,000117-81-7
433,0.012756027719608702,0.02070878569037257,000117-81-7
434,0.012760060056087617,0.020756611985269503,000117-81-7
435,0.012764491619627765,0.020804438280166437,000117-81-7
436,0.012768137043960239,0.02085226457506337,000117-81-7
437,0.012772317172347563,0.020900090869960305,000117-81-7
438,0.01277668722522338,0.02094791716485724,000117-81-7
439,0.012781342920059153,0.020995743459754173,000117-81-7
440,0.01278554594834139,0.021043569754651107,000117-81-7
441,0.012789465630159964,0.02109139604954804,000117-81-7
442,0.0127937646392671,0.021139222344444975,000117-81-7
443,0.012797291021746069,0.02118704863934191,000117-81-7
444,0.012801145820542316,0.021234874934238843,000117-81-7
445,0.012806036076912997,0.021282701229135777,000117-81-7
446,0.012809793015704668,0.02133052752403271,000117-81-7
447,0.012813676464447941,0.02137835381892965,000117-81-7
448,0.012817406739772521,0.021426180113826583,000117-81-7
449,0.012821706966970204,0.021474006408723517,000117-81-7
450,0.01282601135281528,0.02152183270362045,000117-81-7
451,0.012830087803550431,0.021569658998517385,000117-81-7
452,0.012834138397521821,0.02161748529341432,000117-81-7
453,0.012838388703363734,0.021665311588311253,000117-81-7
454,0.012842588311032582,0.021713137883208188,000117-81-7
455,0.012847393814690277,0.02176096417810512,000117-81-7
456,0.012850937664291899,0.021808790473002056,000117-81-7
457,0.012855209808798196,0.02185661676789899,000117-81-7
458,0.012859503921011785,0.021904443062795924,000117-81-7
459,0.012863335808554408,0.021952269357692858,000117-81-7
460,0.01286642071778594,0.022000095652589795,000117-81-7
461,0.012870559596750448,0.02204792194748673,000117-81-7
462,0.012874139886074021,0.022095748242383664,000117-81-7
463,0.012877925981990319,0.022143574537280598,000117-81-7
464,0.012882039501942485,0.022191400832177532,000117-81-7
465,0.012885857921404502,0.022239227127074466,000117-81-7
466,0.012890640536256381,0.0222870534219714,000117-81-7
467,0.012895115697695934,0.022334879716868334,000117-81-7
468,0.012899312063883181,0.022382706011765268,000117-81-7
469,0.012903583496472904,0.022430532306662202,000117-81-7
470,0.012908059708930957,0.022478358601559136,000117-81-7
471,0.012911600607226377,0.02252618489645607,000117-81-7
472,0.012915337635464357,0.022574011191353004,000117-81-7
473,0.01291936269564336,0.022621837486249942,000117-81-7
474,0.012922798904300998,0.022669663781146876,000117-81-7
475,0.012926471302738612,0.02271749007604381,000117-81-7
476,0.01293044205311937,0.022765316370940744,000117-81-7
477,0.01293462803050004,0.022813142665837678,000117-81-7
478,0.012938507282593421,0.022860968960734612,000117-81-7
479,0.012942165891796777,0.022908795255631546,000117-81-7
480,0.012945989459309502,0.02295662155052848,000117-81-7
481,0.012951029940739038,0.023004447845425414,000117-81-7
482,0.012954700391120632,0.02305227414032235,000117-81-7
483,0.012958381085480497,0.023100100435219283,000117-81-7
484,0.012961713251901099,0.023147926730116217,000117-81-7
485,0.012965388310250512,0.02319575302501315,000117-81-7
486,0.012969660128072913,0.023243579319910085,000117-81-7
487,0.012973532533668479,0.023291405614807022,000117-81-7
488,0.012977467894486177,0.023339231909703956,000117-81-7
489,0.012981623183867934,0.02338705820460089,000117-81-7
490,0.012984948433515837,0.023434884499497825,000117-81-7
491,0.01298854634164567,0.02348271079439476,000117-81-7
492,0.01299254796230138,0.023530537089291693,000117-81-7
493,0.012996056090016249,0.023578363384188627,000117-81-7
494,0.012999644100659529,0.02362618967908556,000117-81-7
495,0.01300317612522333,0.023674015973982495,000117-81-7
496,0.013006519771871996,0.02372184226887943,000117-81-7
497,0.01301026859772173,0.023769668563776363,000117-81-7
498,0.013013895895987162,0.023817494858673297,000117-81-7
499,0.01301708789818331,0.02386532115357023,000117-81-7
500,0.01302022409845746,0.02391314744846717,000117-81-7
501,0.013024235427025703,0.023960973743364103,000117-81-7
502,0.013027716454644199,0.024008800038261037,000117-81-7
503,0.0130311030573904,0.02405662633315797,000117-81-7
504,0.013034280109074257,0.024104452628054905,000117-81-7
505,0.013037543912001853,0.02415227892295184,000117-81-7
506,0.013041555996177503,0.024200105217848773,000117-81-7
507,0.013044838834477457,0.024247931512745707,000117-81-7
508,0.013048286224717758,0.02429575780764264,000117-81-7
509,0.01305199553990924,0.024343584102539575,000117-81-7
510,0.013055303140060507,0.02439141039743651,000117-81-7
511,0.01305865570982584,0.024439236692333444,000117-81-7
512,0.01306165569286829,0.024487062987230378,000117-81-7
513,0.013065001852129205,0.024534889282127315,000117-81-7
