A1_1_1_1,A1_1_1_2,A1_1_1_3,A1_1_1_4,A1_1_2_1,A1_1_2_2,A1_1_2_3,A1_1_2_4,A1_1_3_1,A1_1_3_2,A1_1_3_3,A1_1_3_4,A1_1_4_1,A1_1_4_2,A1_1_4_3,A1_1_4_4,A1_1_5_1,A1_1_5_2,A1_1_6_1,A1_1_6_2,A1_1_7_1,A1_1_8_1,A1_1_8_2,A1_1_8_3,A1_2_10_1,A1_2_10_2,A1_2_10_3,A1_2_11_1,A1_2_11_2,A1_2_11_3,A1_2_12_1,A1_2_12_2,A1_2_12_3,A1_2_13_1,A1_2_13_2,A1_2_13_3,A1_2_14_1,A1_2_14_2,A1_2_14_3,A1_2_9_1,A1_2_9_2,A1_2_9_3,A2_1_1,A2_1_2,A2_1_3,A2_2_1,A2_3_1,A2_3_2,A2_4_1,A2_5_1,A2_5_2,B1_1_2,B1_1_3,B1_1_5,B1_1_4,B1_1_1,B1_2_1,B1_2_3,B1_2_4,B1_2_6,B1_2_5,B1_2_2,B1_3_1,B1_4_1,B1_4_2,B1_4_3,B1_4_4,B1_5_3,B1_5_1,B1_5_2,B2_1_2,B2_1_1,B2_2_2,B2_2_1,B2_3_2,B2_3_1,B3_1_1,B3_1_2,B3_2_1,B3_3_1,C1_1_2,C1_1_1,C1_1_3,C1_2_2,C1_2_1,C1_2_3,C1_3_1,C1_4_2,C1_4_1,C1_4_3,C1_4_4,C1_5_2,C1_5_1,C1_5_3,C1_6_1,C1_7_2,C1_7_1,C1_7_3,C1_7_4,C1_8_2,C1_8_1,C1_8_3,C1_8_4,C2_1_2,C2_1_1,C2_1_3,C2_2_2,C2_2_1,C2_2_3,C2_3_2,C2_3_1,C2_3_3,C2_4_2,C2_4_1,C2_4_3,C2_5_2,C2_5_1,C2_5_3,C2_6_2,C2_6_1,C2_6_3,C2_6_4,C2_7_1,C2_7_3,C2_7_4,C2_7_2,C2_8_1,C2_8_3,C2_8_4,C2_8_2,C3_1_1,C3_1_4,C3_1_3,C3_1_2,C3_2_1,C3_2_4,C3_2_3,C3_2_2,C3_3_1,C3_3_4,C3_3_3,C3_3_2,C3_4_1,C3_4_4,C3_4_3,C3_4_2,C3_5_1,C3_5_4,C3_5_3,C3_5_2,C4_1_1,C4_1_2,C4_2_1,C4_2_2,D1_1_2,D1_1_1,D1_1_3,D1_1_4,D1_2_2,D1_2_1,D1_2_3,D1_2_4,D1_3_2,D1_3_1,D1_3_3,D1_4_2,D1_4_1,D1_4_3,D1_5_2,D1_5_1,D1_5_3,E1_1_2,E1_1_1,E1_1_3,E1_1_4,E1_2_2,E1_2_1,E1_2_3,E1_2_4,E1_3_1,E1_4_1,E1_5_2,E1_5_1,E1_5_3,E1_5_4,E1_6_2,E1_6_1,E1_6_3,E1_6_4,E1_7_2,E1_7_1,E1_7_3,E1_7_4,F1_10_1,F1_11_1,F1_12_1,F1_1_1,F1_1_3,F1_1_2,F1_2_1,F1_2_3,F1_2_2,F1_3_4,F1_3_1,F1_3_3,F1_3_2,F1_4_2,F1_4_1,F1_5_1,F1_6_1,F1_7_1,F1_8_1,F1_9_1,G1_1_1,G1_2_1,G1_3_1,G1_4_1,H1_1_1,H1_2_2,H1_2_1,I1_1_2,I1_1_1,I1_2_1,I1_3_1,I1_4_1,I1_5_1,I1_6_1,I1_7_1,I1_8_1,I1_9_1,J1_1_4_1,J1_1_6_1,J1_1_6_2,J1_1_8_2,J1_1_8_1,J1_1_9_2,J1_1_9_1,J2_2_1,J2_3_2,J2_3_1,K1_1_1,K1_1_2,K1_2_1,K1_2_2,K1_3_1,K1_3_2,K2_7_1,K2_9_3,K2_9_2,K2_9_4,K2_9_5,K2_9_1,L1_1_2,L1_1_1,L1_1_3,L1_2_2,L1_2_1,L1_2_3,L1_3_2,L1_3_1,L1_3_3,L1_4_2,L1_4_1,L1_4_3,L1_5_2,L1_5_1,L1_5_3,L1_6_2,L1_6_1,L1_6_3,L1_7_2,L1_7_1,L1_7_3,L1_8_1,L1_9_1,M1_1_1,M1_2_1,M1_3_1,M1_4_1,M1_5_1,M1_6,J1_1_1_1,J1_1_1_3,J1_1_1_4,J1_1_1_5,J1_1_1_6,J1_1_2_1,J1_1_2_2,J1_1_2_3,J1_1_2_5,J1_1_3_1,J1_1_3_2,J1_1_3_4,J1_1_3_5,J1_1_3_6,J1_1_5_2,J1_1_5_3,J1_1_5_4,J1_2_1_1,J1_2_1_2,J1_2_1_3,J1_2_1_4,J1_2_2_1,J1_2_2_2,J1_2_2_3,J1_2_2_4,J1_2_2_5,J1_2_3_1,J1_2_3_2,J1_2_3_4,J1_2_3_5,J1_2_4_1,J1_2_4_2,J1_2_4_3,J1_2_4_4,J1_2_4_5,J1_2_5_1,J1_2_5_2,J1_2_5_3,J1_2_5_4,J2_1_1,J2_1_3,J2_1_4,J2_4_1,J2_4_3,J2_4_4,J2_5_1,J2_5_2,K1_4_1,K1_4_2,K1_4_3,K1_5_1,K1_6_1,K1_6_2,K2_1_1,K2_1_2,K2_1_3,K2_1_4,K2_2_1,K2_2_2,K2_2_3,K2_2_4,K2_3_1,K2_3_2,K2_4_1,K2_4_2,K2_4_3,K2_4_4,K2_5_1,K2_5_2,K2_6_1,K2_6_2,K2_8_1,K2_8_2,K2_8_3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.30E-06,2.54E-06,6.10E-06,0.00557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54E-06,,,,,,,,,,,,,,,,,,,,2.71E-05,3.68E-04,9.26E-06,,,,0.000151509,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92E-06,1.70E-06,3.61E-05,0.00362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13E-06,,,,,,,,,,,,,,,,,,,,8.46E-06,2.51E-05,1.72E-06,,,,1.67949E-05,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.86E-06,5.37E-06,7.52E-05,0.00759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.65E-07,,,,,,,,,,,,,,,,,,,,6.04E-06,8.28E-06,3.94E-06,,,,0.000134967,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66E-06,1.18E-06,1.60E-05,0.0149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.69E-04,,,,,,,,,,,,,,,,,,,,3.16E-06,1.26E-05,6.62E-05,,,,0.002439636,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28E-05,1.82E-06,1.26E-06,0.00299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17E-06,,,,,,,,,,,,,,,,,,,,1.84E-04,1.74E-06,6.03E-04,,,,4.79683E-05,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23E-05,6.71E-06,7.65E-05,0.00352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68E-06,,,,,,,,,,,,,,,,,,,,4.55E-06,1.14E-05,1.17E-05,,,,1.34817E-05,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88E-06,8.25E-06,9.24E-06,0.00532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80E-06,,,,,,,,,,,,,,,,,,,,7.19E-06,5.89E-06,5.00E-05,,,,0.000125721,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.91E-06,2.37E-06,9.80E-05,0.00157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38E-06,,,,,,,,,,,,,,,,,,,,8.34E-06,1.89E-06,4.98E-07,,,,0.000129238,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.72E-06,8.17E-06,4.66E-07,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41E-05,,,,,,,,,,,,,,,,,,,,5.62E-05,1.17E-06,2.08E-05,,,,0.000122648,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05E-06,3.18E-06,3.30E-07,0.000322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77E-06,,,,,,,,,,,,,,,,,,,,1.96E-05,4.96E-06,5.86E-05,,,,1.49687E-05,,,,,,,,,,,,,
