A1_1_1_1,A1_1_1_2,A1_1_1_3,A1_1_1_4,A1_1_2_1,A1_1_2_2,A1_1_2_3,A1_1_2_4,A1_1_3_1,A1_1_3_2,A1_1_3_3,A1_1_3_4,A1_1_4_1,A1_1_4_2,A1_1_4_3,A1_1_4_4,A1_1_5_1,A1_1_5_2,A1_1_6_1,A1_1_6_2,A1_1_7_1,A1_1_8_1,A1_1_8_2,A1_1_8_3,A1_2_10_1,A1_2_10_2,A1_2_10_3,A1_2_11_1,A1_2_11_2,A1_2_11_3,A1_2_12_1,A1_2_12_2,A1_2_12_3,A1_2_13_1,A1_2_13_2,A1_2_13_3,A1_2_14_1,A1_2_14_2,A1_2_14_3,A1_2_9_1,A1_2_9_2,A1_2_9_3,A2_1_1,A2_1_2,A2_1_3,A2_2_1,A2_3_1,A2_3_2,A2_4_1,A2_5_1,A2_5_2,B1_1_2,B1_1_3,B1_1_5,B1_1_4,B1_1_1,B1_2_1,B1_2_3,B1_2_4,B1_2_6,B1_2_5,B1_2_2,B1_3_1,B1_4_1,B1_4_2,B1_4_3,B1_4_4,B1_5_3,B1_5_1,B1_5_2,B2_1_2,B2_1_1,B2_2_2,B2_2_1,B2_3_2,B2_3_1,B3_1_1,B3_1_2,B3_2_1,B3_3_1,C1_1_2,C1_1_1,C1_1_3,C1_2_2,C1_2_1,C1_2_3,C1_3_1,C1_4_2,C1_4_1,C1_4_3,C1_4_4,C1_5_2,C1_5_1,C1_5_3,C1_6_1,C1_7_2,C1_7_1,C1_7_3,C1_7_4,C1_8_2,C1_8_1,C1_8_3,C1_8_4,C2_1_2,C2_1_1,C2_1_3,C2_2_2,C2_2_1,C2_2_3,C2_3_2,C2_3_1,C2_3_3,C2_4_2,C2_4_1,C2_4_3,C2_5_2,C2_5_1,C2_5_3,C2_6_2,C2_6_1,C2_6_3,C2_6_4,C2_7_1,C2_7_3,C2_7_4,C2_7_2,C2_8_1,C2_8_3,C2_8_4,C2_8_2,C3_1_1,C3_1_4,C3_1_3,C3_1_2,C3_2_1,C3_2_4,C3_2_3,C3_2_2,C3_3_1,C3_3_4,C3_3_3,C3_3_2,C3_4_1,C3_4_4,C3_4_3,C3_4_2,C3_5_1,C3_5_4,C3_5_3,C3_5_2,C4_1_1,C4_1_2,C4_2_1,C4_2_2,D1_1_2,D1_1_1,D1_1_3,D1_1_4,D1_2_2,D1_2_1,D1_2_3,D1_2_4,D1_3_2,D1_3_1,D1_3_3,D1_4_2,D1_4_1,D1_4_3,D1_5_2,D1_5_1,D1_5_3,E1_1_2,E1_1_1,E1_1_3,E1_1_4,E1_2_2,E1_2_1,E1_2_3,E1_2_4,E1_3_1,E1_4_1,E1_5_2,E1_5_1,E1_5_3,E1_5_4,E1_6_2,E1_6_1,E1_6_3,E1_6_4,E1_7_2,E1_7_1,E1_7_3,E1_7_4,F1_10_1,F1_11_1,F1_12_1,F1_1_1,F1_1_3,F1_1_2,F1_2_1,F1_2_3,F1_2_2,F1_3_4,F1_3_1,F1_3_3,F1_3_2,F1_4_2,F1_4_1,F1_5_1,F1_6_1,F1_7_1,F1_8_1,F1_9_1,G1_1_1,G1_2_1,G1_3_1,G1_4_1,H1_1_1,H1_2_2,H1_2_1,I1_1_2,I1_1_1,I1_2_1,I1_3_1,I1_4_1,I1_5_1,I1_6_1,I1_7_1,I1_8_1,I1_9_1,J1_1_4_1,J1_1_6_1,J1_1_6_2,J1_1_8_2,J1_1_8_1,J1_1_9_2,J1_1_9_1,J2_2_1,J2_3_2,J2_3_1,K1_1_1,K1_1_2,K1_2_1,K1_2_2,K1_3_1,K1_3_2,K2_7_1,K2_9_3,K2_9_2,K2_9_4,K2_9_5,K2_9_1,L1_1_2,L1_1_1,L1_1_3,L1_2_2,L1_2_1,L1_2_3,L1_3_2,L1_3_1,L1_3_3,L1_4_2,L1_4_1,L1_4_3,L1_5_2,L1_5_1,L1_5_3,L1_6_2,L1_6_1,L1_6_3,L1_7_2,L1_7_1,L1_7_3,L1_8_1,L1_9_1,M1_1_1,M1_2_1,M1_3_1,M1_4_1,M1_5_1,M1_6,J1_1_1_1,J1_1_1_3,J1_1_1_4,J1_1_1_5,J1_1_1_6,J1_1_2_1,J1_1_2_2,J1_1_2_3,J1_1_2_5,J1_1_3_1,J1_1_3_2,J1_1_3_4,J1_1_3_5,J1_1_3_6,J1_1_5_2,J1_1_5_3,J1_1_5_4,J1_2_1_1,J1_2_1_2,J1_2_1_3,J1_2_1_4,J1_2_2_1,J1_2_2_2,J1_2_2_3,J1_2_2_4,J1_2_2_5,J1_2_3_1,J1_2_3_2,J1_2_3_4,J1_2_3_5,J1_2_4_1,J1_2_4_2,J1_2_4_3,J1_2_4_4,J1_2_4_5,J1_2_5_1,J1_2_5_2,J1_2_5_3,J1_2_5_4,J2_1_1,J2_1_3,J2_1_4,J2_4_1,J2_4_3,J2_4_4,J2_5_1,J2_5_2,K1_4_1,K1_4_2,K1_4_3,K1_5_1,K1_6_1,K1_6_2,K2_1_1,K2_1_2,K2_1_3,K2_1_4,K2_2_1,K2_2_2,K2_2_3,K2_2_4,K2_3_1,K2_3_2,K2_4_1,K2_4_2,K2_4_3,K2_4_4,K2_5_1,K2_5_2,K2_6_1,K2_6_2,K2_8_1,K2_8_2,K2_8_3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017951456,0.017951456,,,0.017951456,0.017951456,,,,,0.017951456,0.017951456,,,0.017951456,0.017951456,,,0.017951456,0.017951456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017951456,0.017951456,0.017951456,0.017951456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017951456,0.017951456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068293258,,,,,,,,0.007714434,,,,,,,,0.065417079,0.017946571,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01737019,0.01737019,,,0.01737019,0.01737019,,,,,0.01737019,0.01737019,,,0.01737019,0.01737019,,,0.01737019,0.01737019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01737019,0.01737019,0.01737019,0.01737019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01737019,0.01737019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144114305,,,,,,,,0.017412014,,,,,,,,0.008286506,0.031653944,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018311288,0.018311288,,,0.018311288,0.018311288,,,,,0.018311288,0.018311288,,,0.018311288,0.018311288,,,0.018311288,0.018311288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018311288,0.018311288,0.018311288,0.018311288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018311288,0.018311288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22770238,,,,,,,,0.034353322,,,,,,,,0.181452705,0.071268314,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017344211,0.017344211,,,0.017344211,0.017344211,,,,,0.017344211,0.017344211,,,0.017344211,0.017344211,,,0.017344211,0.017344211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017344211,0.017344211,0.017344211,0.017344211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017344211,0.017344211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001702242,,,,,,,,0.002544201,,,,,,,,0.009177727,0.017589524,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017672751,0.017672751,,,0.017672751,0.017672751,,,,,0.017672751,0.017672751,,,0.017672751,0.017672751,,,0.017672751,0.017672751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017672751,0.017672751,0.017672751,0.017672751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017672751,0.017672751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209544442,,,,,,,,0.05010413,,,,,,,,0.003236806,0.080231485,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017319302,0.017319302,,,0.017319302,0.017319302,,,,,0.017319302,0.017319302,,,0.017319302,0.017319302,,,0.017319302,0.017319302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017319302,0.017319302,0.017319302,0.017319302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017319302,0.017319302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080898876,,,,,,,,0.001105034,,,,,,,,0.00704836,0.050246336,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017273842,0.017273842,,,0.017273842,0.017273842,,,,,0.017273842,0.017273842,,,0.017273842,0.017273842,,,0.017273842,0.017273842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017273842,0.017273842,0.017273842,0.017273842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017273842,0.017273842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092397436,,,,,,,,0.034775817,,,,,,,,0.168481841,0.015913733,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017315062,0.017315062,,,0.017315062,0.017315062,,,,,0.017315062,0.017315062,,,0.017315062,0.017315062,,,0.017315062,0.017315062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017315062,0.017315062,0.017315062,0.017315062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017315062,0.017315062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111360322,,,,,,,,0.115659713,,,,,,,,0.132352878,0.029894155,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017735651,0.017735651,,,0.017735651,0.017735651,,,,,0.017735651,0.017735651,,,0.017735651,0.017735651,,,0.017735651,0.017735651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017735651,0.017735651,0.017735651,0.017735651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017735651,0.017735651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054537681,,,,,,,,0.081021037,,,,,,,,0.017772047,0.008594645,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01737132,0.01737132,,,0.01737132,0.01737132,,,,,0.01737132,0.01737132,,,0.01737132,0.01737132,,,0.01737132,0.01737132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01737132,0.01737132,0.01737132,0.01737132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01737132,0.01737132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071914585,,,,,,,,0.177736858,,,,,,,,0.016724295,0.087061991,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017393743,0.017393743,,,0.017393743,0.017393743,,,,,0.017393743,0.017393743,,,0.017393743,0.017393743,,,0.017393743,0.017393743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017393743,0.017393743,0.017393743,0.017393743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017393743,0.017393743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086885107,,,,,,,,0.082559298,,,,,,,,0.063018558,0.055492131,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017493257,0.017493257,,,0.017493257,0.017493257,,,,,0.017493257,0.017493257,,,0.017493257,0.017493257,,,0.017493257,0.017493257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017493257,0.017493257,0.017493257,0.017493257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017493257,0.017493257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113925934,,,,,,,,0.12850132,,,,,,,,0.050803995,0.000374776,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02073379,0.02073379,,,0.02073379,0.02073379,,,,,0.02073379,0.02073379,,,0.02073379,0.02073379,,,0.02073379,0.02073379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02073379,0.02073379,0.02073379,0.02073379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02073379,0.02073379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102823198,,,,,,,,0.050704097,,,,,,,,0.095135875,0.078414114,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017321002,0.017321002,,,0.017321002,0.017321002,,,,,0.017321002,0.017321002,,,0.017321002,0.017321002,,,0.017321002,0.017321002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017321002,0.017321002,0.017321002,0.017321002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017321002,0.017321002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378463345,,,,,,,,0.09018514,,,,,,,,0.19143749,0.070307989,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017677552,0.017677552,,,0.017677552,0.017677552,,,,,0.017677552,0.017677552,,,0.017677552,0.017677552,,,0.017677552,0.017677552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017677552,0.017677552,0.017677552,0.017677552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017677552,0.017677552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056638494,,,,,,,,0.05773473,,,,,,,,0.088265533,0.000876703,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017275107,0.017275107,,,0.017275107,0.017275107,,,,,0.017275107,0.017275107,,,0.017275107,0.017275107,,,0.017275107,0.017275107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017275107,0.017275107,0.017275107,0.017275107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017275107,0.017275107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036114231,,,,,,,,0.051389802,,,,,,,,0.140385218,0.03694069,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019589538,0.019589538,,,0.019589538,0.019589538,,,,,0.019589538,0.019589538,,,0.019589538,0.019589538,,,0.019589538,0.019589538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019589538,0.019589538,0.019589538,0.019589538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019589538,0.019589538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018574841,,,,,,,,0.057050587,,,,,,,,0.127036352,0.016932299,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017648737,0.017648737,,,0.017648737,0.017648737,,,,,0.017648737,0.017648737,,,0.017648737,0.017648737,,,0.017648737,0.017648737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017648737,0.017648737,0.017648737,0.017648737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017648737,0.017648737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093808279,,,,,,,,0.171726432,,,,,,,,0.001539017,0.022668957,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019440155,0.019440155,,,0.019440155,0.019440155,,,,,0.019440155,0.019440155,,,0.019440155,0.019440155,,,0.019440155,0.019440155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019440155,0.019440155,0.019440155,0.019440155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019440155,0.019440155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096284666,,,,,,,,0.039939468,,,,,,,,0.016168746,0.002762206,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020423558,0.020423558,,,0.020423558,0.020423558,,,,,0.020423558,0.020423558,,,0.020423558,0.020423558,,,0.020423558,0.020423558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020423558,0.020423558,0.020423558,0.020423558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020423558,0.020423558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08597595,,,,,,,,0.14677961,,,,,,,,0.067670016,0.017802617,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017404553,0.017404553,,,0.017404553,0.017404553,,,,,0.017404553,0.017404553,,,0.017404553,0.017404553,,,0.017404553,0.017404553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017404553,0.017404553,0.017404553,0.017404553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017404553,0.017404553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125068862,,,,,,,,0.018453254,,,,,,,,0.087847709,0.107436897,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018063955,0.018063955,,,0.018063955,0.018063955,,,,,0.018063955,0.018063955,,,0.018063955,0.018063955,,,0.018063955,0.018063955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018063955,0.018063955,0.018063955,0.018063955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018063955,0.018063955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116006613,,,,,,,,0.01844011,,,,,,,,0.00818361,0.017719746,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017358387,0.017358387,,,0.017358387,0.017358387,,,,,0.017358387,0.017358387,,,0.017358387,0.017358387,,,0.017358387,0.017358387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017358387,0.017358387,0.017358387,0.017358387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017358387,0.017358387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102723456,,,,,,,,0.164408588,,,,,,,,0.010075283,0.017866745,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017297715,0.017297715,,,0.017297715,0.017297715,,,,,0.017297715,0.017297715,,,0.017297715,0.017297715,,,0.017297715,0.017297715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017297715,0.017297715,0.017297715,0.017297715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017297715,0.017297715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002550149,,,,,,,,0.018746409,,,,,,,,0.062436947,0.054356157,,,,,,,
